year,POP,industrial_output,food_per_capita,NR,PPOL,life_expectancy,human_welfare_index,ecological_footprint
1925.0,3071507354.160871,384351113665.14026,296.32975430989535,1083084861152.2173,800439.1299357528,75.59965333080083,0.36560829319146915,11.367777320171303
1926.0,3145111133.627877,419484258835.00433,299.33771825833975,1081451368919.1406,899733.1385825909,75.5996061733358,0.37524960762783954,11.640613356216312
1927.0,3219821858.826737,458174484394.9469,302.4412691848163,1079668560819.0918,1006560.5712272512,75.59955505001307,0.3853556892943353,11.917601142992337
1928.0,3295579433.827512,500818518668.02344,305.6296823907046,1077721319260.4131,1121139.8070909893,75.59949985422591,0.39593901800076675,12.198522140922734
1929.0,3372312079.6273146,547854833273.32916,308.8885292217666,1075592840556.0742,1243697.7107954775,75.5994404707413,0.4070113915905356,12.483114743612834
1930.0,3449934959.4528337,599766217073.8856,312.19757825245756,1073264457514.6626,1374468.1778238455,75.59937677816606,0.4185835435820651,12.77106916793352
1931.0,3528348701.5455537,657081728293.2972,315.52742822691846,1070715451092.0986,1513691.3568846732,75.59930865039018,0.4306646783480016,13.062021964851695
1932.0,3607437832.4037156,720377503284.9957,318.8351094129689,1067922853746.852,1661613.2227667586,75.59923595739528,0.4432618860030503,13.355550196757585
1933.0,3687069147.0212526,790275664481.495,322.06147420080555,1064861249357.8906,1818485.2478492414,75.59915856568692,0.4529619315705383,13.651165377578556
1934.0,3767090062.576791,867440302959.7261,325.13991685595045,1061264699525.9966,1984564.0632210746,75.59907633853206,0.46305010445454214,13.948307345807827
1935.0,3847327029.2464433,952569663805.2286,328.0345388508073,1057064977931.418,2160111.707533445,75.59898913614164,0.4736018896489626,14.24633834197905
1936.0,3927584095.9030647,1046385527064.7009,330.8051042996234,1052192587699.4438,2345396.1902553695,75.59889681585899,0.4846123738714804,14.544537655411755
1937.0,4007641705.9621615,1149626272805.697,333.572401093592,1046571540023.9404,2540691.672291198,75.5987992320214,0.4960721234772498,14.842097117338044
1938.0,4087255636.2729716,1263054766149.2068,336.2958022651725,1040119187672.2563,2746278.77688515,75.5986962356472,0.507969107740879,15.138117113559415
1939.0,4166155707.433348,1386575295328.4973,339.22302372364504,1032745988541.0967,2962445.239541418,75.59858767433512,0.5202036523113046,15.431601742504158
1940.0,4244066833.837653,1517911603506.0505,339.7160904318099,1024362994843.6621,3189486.6240735115,75.59847339209168,0.532477884588672,15.721536719887844
1941.0,4320764140.475139,1656411260809.5654,363.89059698125624,1014900928463.438,3427708.8430039138,75.5983532289698,0.5446795148464122,16.007093524804812
1942.0,4396033181.374871,1795943089333.6633,326.39608696998744,1004296017657.7817,3677460.3799007162,75.59822702067075,0.5562635372673687,16.287482067866346
1943.0,4469809041.244783,1910143827859.7908,379.36779558954436,992716212119.0723,3939080.3211316355,75.59809459714316,0.565084296048709,16.562466313862906
1944.0,4542693026.39868,1990650155702.0764,328.9714390929428,980605827766.3882,4212920.604303826,75.59795576467118,0.5706048216870517,16.834278951653392
1945.0,4615514665.4551525,2064769544670.915,377.673248170341,968100534117.1812,4499339.252403879,75.59781033476267,0.5749065131339385,17.105999551645187
1946.0,4688434087.4426775,2116144449121.7742,330.5398731471366,955225941273.0425,4798682.611633119,75.59765811178174,0.5767843559632744,17.3782279698937
1947.0,4762030227.72296,2170506424956.1262,375.83091508996733,942072929389.1128,5111286.212222234,75.5974988967097,0.5786776881725308,17.653116947942376
1948.0,4836245752.466288,2209466413769.736,330.8968108167087,928628873461.5654,5437464.142196372,75.59733249701884,0.5792956619865401,17.93046139623335
1949.0,4911487707.310792,2255729529494.647,374.8083529925791,914954762054.02,5777512.402108686,75.59715872619381,0.5803091862679811,18.211778102775433
1950.0,4987598887.600666,2289822934907.1274,330.3861635349011,901020356228.7305,6131703.435929546,75.59697740963861,0.5803720218559374,18.496492228872256
1951.0,5064911218.663732,2333381881908.2163,374.59262583517193,886873465601.5015,6500289.440158796,75.59678838281178,0.5810065916524494,18.785842881882513
1952.0,5143217445.011473,2365766648077.515,329.34620915984465,872475026855.2051,6883500.14714842,75.5965914942665,0.5808166790185348,19.079069843669288
1953.0,5222827649.188256,2409063909429.514,374.9102463500319,857868742817.8833,7281545.546038885,75.59638660381121,0.5812973345503076,19.377331912131428
1954.0,5303500702.195518,2441033803756.1387,328.02503473584625,843009659530.977,7694615.381332968,75.59617358374175,0.5809825189826866,19.67974330682413
1955.0,5385552437.727048,2485195515775.062,375.51396252813555,827942023613.7568,8122881.40302246,75.59595231732884,0.5814098618230176,19.987484835214065
1956.0,5468711337.548368,2517288935877.436,326.57077882617205,812615689112.9297,8566497.568873387,75.59572269909685,0.5810247321843559,20.299557968961714
1957.0,5553313209.860698,2562856602686.5107,376.25169087987626,797077822031.8716,9025602.053951316,75.59548463357304,0.5814436163343499,20.61721835311909
1958.0,5639055785.849473,2595306009055.612,325.0591829601268,781273082411.2646,9500317.598183254,75.59523803517496,0.5810119671074286,20.93935328041233
1959.0,5726302386.226328,2642560943315.6157,375.3444254772711,765252802589.1929,9990753.023403384,75.59498282709355,0.5814423116100402,21.26732131629092
1960.0,5814718665.890289,2675471160739.6016,324.4713077832437,748956256429.7041,10497000.87545445,75.59471894109984,0.5809747256681488,21.59989056098743
1961.0,5904699805.972765,2724346146363.6465,371.15566910517146,732439653120.8555,11019142.63657147,75.5944463167017,0.5814115275234892,21.938538751264808
1962.0,5995883738.291976,2758252851046.8735,324.3980684774614,715637568729.4282,11557238.184260609,75.59416490245454,0.5809409030476307,22.28193085836346
1963.0,6088682340.734791,2808284458359.2246,367.3062151119603,698608673586.9487,12111337.465115791,75.59387465306379,0.5813559268270049,22.631607531366043
1964.0,6182730837.808075,2843589737149.7393,323.51613886326743,681286853412.7769,12681472.481404906,75.59357553524464,0.5809037426782706,22.9862234228791
1965.0,6278436253.532333,2894858903824.8022,363.54505152276056,663729763626.3696,13267666.597607039,75.59326752123263,0.5813007843102045,23.34730210362173
1966.0,6375439037.06462,2911429550569.0127,322.1195991214119,645871891757.5381,13869926.946077399,75.59295059323829,0.5797700797192463,23.713517377664303
1967.0,6474653547.395988,2944703326118.751,359.2583201802719,627850734518.1973,14488252.606153846,75.59262473827368,0.579098895248975,24.08828131904684
1968.0,6575716555.024389,2967895977265.31,320.4231957430979,609597267666.3262,15122626.506086826,75.5922899523741,0.5778530583775882,24.47025513964268
1969.0,6678933624.124586,3010265916758.6123,355.26312318562566,591149967202.2407,15773023.73424282,75.59194623605129,0.5775894383261397,24.860588260226532
1970.0,6783877269.532363,3039033202576.2686,318.9800135655445,572429969911.0815,16439405.126957033,75.59159359879516,0.5765913894998603,25.25770215783228
1971.0,6890938972.965316,3085325957422.7246,351.3370565780194,553489959831.2441,17121726.287266336,75.59123205445361,0.5764663234216277,25.663066755091837
1972.0,6999732123.915462,3091655389371.028,318.3971810248162,534257717028.5879,17819931.284555595,75.59086162479709,0.5742975299147662,26.07525517835466
1973.0,7111316251.747105,3115457656404.839,345.6798096511791,514891363347.18823,18533962.25921584,75.59048233450503,0.5729658031053524,26.49822772991852
1974.0,7225324335.641726,3129226852454.5117,324.33457626188834,495318216469.8218,19263744.307171877,75.5900942146683,0.5711062607163152,26.930632230914647
1975.0,7342076330.393349,3160986847583.8657,340.1066353904232,475575984724.36206,20009213.85312214,75.58969729745003,0.5701071258109353,27.373676365267798
1976.0,7461190812.13455,3182704129320.209,329.5549264094119,455589961003.6333,20770298.22518148,75.58929162448808,0.568602656091565,27.82595389101394
