year,POP,industrial_output,food_per_capita,NR,PPOL,life_expectancy,human_welfare_index,ecological_footprint
1996.0,5979588326.715961,1620139365502.3562,361.699120760575,809732014788.1494,616154211.7917157,49.77136571754265,0.49227489440586314,24.85883109440773
1997.0,6069863664.048751,1678506796266.3994,356.8275917618462,800937424834.0483,629761728.1565274,49.68785471665149,0.49629316968153603,25.279713107783422
1998.0,6159329027.738042,1738381235426.4534,352.1619608665557,791713367664.3613,643313503.0309559,49.630785012116945,0.5004739721347918,25.698538141094136
1999.0,6248020006.820156,1799809976619.594,347.6773656073388,782045927979.3442,656765603.4261264,49.596651313769314,0.5045912195742716,26.115277061525504
2000.0,6336258485.831437,1862836480923.3445,343.34707228660244,771920808690.061,670077398.6521834,49.58391963659546,0.5080875433831485,26.531098613403223
2001.0,6424178583.5016985,1927533089255.2705,339.16177972970695,761323622119.23,683212555.913022,49.59058150960041,0.5116977545070007,26.946396799013424
2002.0,6511792725.902714,1993611564124.377,335.1214419266391,750239468313.398,696139716.9171864,49.61612444075782,0.5153995553233606,27.35875863918521
2003.0,6599065620.183501,2060641155978.3645,331.22243110147946,738655980580.6221,708832895.7524803,49.65977093250538,0.5191619729926348,27.763064009635865
2004.0,6685908628.283767,2128846326956.6243,327.4547161480023,726564529523.9766,721271630.6688983,49.7201182350286,0.5229964251246252,28.16586363871384
2005.0,6772289505.833567,2198323139678.0676,323.8116298801844,713954441928.5615,733440906.216038,49.79720164073406,0.526909772359581,28.566926261824932
2006.0,6858167705.553655,2269117136447.266,320.29411247307064,700814175011.6284,745330892.9929576,49.89085074332738,0.530905341501964,28.965998494428153
2007.0,6943401366.430122,2341252083987.532,316.6298583596705,687131751002.7129,756936537.8015373,50.00134337828261,0.534989547977739,29.362411597099488
2008.0,7027821130.362874,2414733479981.793,312.05258335835043,672894856497.6089,768256659.7103846,50.106963542067774,0.5390897136810626,29.755391200196986
2009.0,7111061148.036695,2489445783629.443,307.82125967498786,658090977565.0947,779291889.6850679,50.1451276201093,0.5429823235453985,30.143338514660886
2010.0,7193151879.655523,2564948326691.3887,304.06654555983965,642708281991.5703,790042869.7445602,50.21699830580492,0.5470033894326007,30.52633567819556
2011.0,7274300858.872135,2641441200539.705,301.2871871965222,626738820824.7104,800510359.5327338,50.33496121138047,0.5512052589831459,30.9052187286875
2012.0,7355206352.480612,2719125218963.8403,298.9097635467668,610173081092.9731,810696959.64635,50.54989679534917,0.5557688133877787,31.282916045995727
2013.0,7435968722.896053,2788148807887.3657,296.58755481370616,593000421144.272,820609263.2299656,50.81506948417852,0.5600043623581924,31.659829740916898
2014.0,7515360287.893624,2845134513548.68,294.21273434194205,575296490925.8638,830258849.6939203,51.07411865371685,0.5635523506577551,32.03071730017754
2015.0,7592093533.375666,2907321878223.0615,291.65733026905775,557165388191.417,839661613.132447,51.309273326213344,0.5672555296436739,32.390077799483834
2016.0,7667219245.651932,2970753849615.75,289.03788282702993,538559205937.0034,848835639.5550432,51.55659221323077,0.5710283309668658,32.74239168159147
2017.0,7740961317.763693,3033775757539.226,286.988085654171,519465607073.9524,857799094.4787775,51.81197242983003,0.5747722774455751,33.088633191161406
2018.0,7813457636.856601,3095443836640.1177,285.15363828322023,499886934381.47144,866569656.3255202,52.12475470847174,0.5786234975773855,33.42941576270128
2019.0,7884702629.079,3120515091973.485,283.3240118016122,479833912684.04126,875164936.5950762,52.46083028530381,0.5807205040858947,33.76474203907424
2020.0,7951629857.086165,3151650797106.537,281.01302846279765,459625637995.44434,883602357.5744189,52.70433300094372,0.5827353076495411,34.08149804838796
